item_id,manage_number
2832160,FH022835
2832164,FH022839
2832165,FH022840
2842511,FH022986
2850236,FH023094
2851523,FH023125
2853351,FH023142
2855078,FH023172
2855079,FH023173
2855081,FH023175
2855082,FH023176
2863027,FH023239
2864671,FH023254
2867720,FH023284
2868229,FH023299
2868408,FH023308
2868409,FH023309
2868410,FH023310
2870279,FH023334
2870612,FH023338
2870613,FH023339
2871665,FH023346
2871891,FH023352
2873826,FH023408
2873842,FH023411
2875108,FH023429
2875109,FH023430
2881620,FH023480
2882346,FH023486
2883627,FH023538
2887221,FH023585
2887222,FH023586
2887224,FH023588
2887225,FH023589
2887227,FH023591
2887228,FH023592
2887229,FH023593
2887231,FH023595
2887233,FH023597
2888210,FH023624
1779599,FN007525
1823679,FN007911
2733236,FN014751
2739966,FN014809
2838910,FN015692
2843422,FN015714
2843423,FN015715
2843424,FN015716
2844223,FN015727
2846112,FN015744
2846113,FN015745
2847463,FN015771
2848617,FN015789
2849103,FN015790
2860190,FN015888
2860191,FN015889
2860783,FN015893
2860785,FN015895
2860788,FN015898
2860789,FN015899
2863581,FN015908
2866830,FN015924
2866839,FN015929
2866840,FN015930
2871307,FN015963
2872230,FN015977
2874754,FN016003
2878891,FN016025
2878892,FN016026
2878949,FN016037
2879520,FN016046
2879946,FN016061
2879947,FN016062
2884062,FN016070
2884063,FN016071
2888669,FN016103
2731620,FP017294
2741521,FP017360
2749621,FP017433
2826053,FP018253
2838900,FP018317
2839299,FP018330
2840191,FP018351
2853259,FP018437
2854955,FP018443
2856446,FP018467
2856978,FP018484
2860006,FP018490
2864249,FP018498
2864250,FP018499
2864830,FP018508
2864856,FP018513
2864857,FP018514
2871187,FP018583
2871689,FP018585
2871690,FP018586
2871691,FP018587
2874348,FP018600
2874349,FP018601
2875641,FP018620
2876117,FP018626
2876121,FP018630
2876360,FP018634
2880578,FP018678
2881255,FP018682
2881694,FP018684
2881715,FP018687
2884089,FP018695
2886954,FP018719
2890772,FP018752
1640003,FR015873
1767158,FR016542
2838285,FR018977
2887726,FR018994
2887727,FR018995
1765174,FU014270
2752046,FU025557
2848296,FU026903
2854406,FU026950
2854705,FU026962
2854709,FU026966
2854710,FU026967
2854711,FU026968
2855366,FU026974
2858348,FU026996
2861397,FU027021
2861432,FU027024
2863403,FU027041
2864642,FU027093
2866013,FU027117
2866430,FU027120
2867254,FU027128
2867765,FU027132
2868531,FU027148
2868542,FU027159
2871473,FU027178
2873122,FU027203
2873145,FU027204
2873146,FU027205
2873147,FU027206
2873645,FU027227
2873646,FU027228
2876705,FU027279
2878186,FU027313
2878195,FU027317
2882420,FU027355
2882421,FU027356
2882423,FU027358
2882424,FU027359
2884755,FU027382
2886206,FU027394
2886583,FU027413
2887723,FU027425
2887872,FU027437
2887892,FU027439
2887893,FU027440
2889534,FU027442
2889535,FU027443
2889538,FU027446
1679963,GD010864
1709590,GD011051
1762482,GE009701
2748461,GE016033
2759655,GE016133
2759656,GE016134
2837403,GE016896
2840263,GE016902
2840926,GE016907
2848688,GE016947
2848872,GE016951
2863881,GE017069
2867734,GE017086
2867939,GE017088
2867941,GE017090
2872467,GE017122
2872615,GE017123
2876006,GE017141
2884044,GE017191
2884594,GE017202
2885167,GE017204
1792086,GG009831
1814613,GG009916
2884994,GG012478
2884996,GG012480
2884997,GG012481
2888256,GG012489
1676825,GJ012599
1737781,GJ013338
1751788,GJ013476
2843292,GJ021404
2855212,GJ021447
2871045,GJ021481
2882494,GJ021535
2883008,GJ021545
2883854,GJ021558
2577885,GL011877
2848077,GL012944
2848537,GL012953
2865174,GL012967
1658709,GM007788
1700330,GM008072
1795135,GM008786
1827524,GM009019
2744329,GM015078
2839930,GM015537
2840937,GM015546
2853592,GM015614
2853593,GM015615
2853598,GM015620
2855720,GM015641
2855721,GM015642
2855722,GM015643
2855723,GM015644
2855724,GM015645
2855725,GM015646
2855726,GM015647
2859163,GM015660
2860435,GM015678
2862984,GM015684
2862985,GM015685
2863528,GM015686
2863529,GM015687
2875000,GM015721
2875001,GM015722
2876599,GM015723
2877871,GM015747
2880799,GM015750
2883071,GM015757
1721252,GN010323
1747860,GN010549
2732109,GN017903
2851761,GN018641
2861147,GN018659
2869401,GN018684
2876636,GN018703
2876754,GN018708
2876813,GN018714
2876961,GN018715
2880590,GN018717
2889500,GN018746
1848997,GS012269
2744258,GZ018010
2843264,GZ018480
2843265,GZ018481
2843266,GZ018482
2847277,GZ018485
2847278,GZ018486
2857700,GZ018509
2859393,GZ018531
2861605,GZ018540
2864466,GZ018548
2866609,GZ018580
2866610,GZ018581
2867897,GZ018596
2874964,GZ018624
2874965,GZ018625
2875005,GZ018628
2883802,GZ018649
2887494,GZ018657
2887495,GZ018658
2888234,GZ018675
1684182,HD014403
2843844,HK009523
2865294,HK009546
2865295,HK009547
2865296,HK009548
2866265,HK009552
2866279,HK009557
2866281,HK009559
2873487,HK009590
2880014,HK009625
2880020,HK009631
2880030,HK009632
1835969,HV008761
2747182,HV017965
2837232,HV018704
2847436,HV018761
2847519,HV018763
2856504,HV018799
2858102,HV018805
2859492,HV018821
2862598,HV018860
2862695,HV018861
2863452,HV018873
2863536,HV018876
2863949,HV018880
2863953,HV018884
2865828,HV018908
2865830,HV018910
2868267,HV018918
2869335,HV018930
2871333,HV018951
2872149,HV018978
2872332,HV018984
2873336,HV018990
2873337,HV018991
2873623,HV018996
2873705,HV018997
2873706,HV018998
2873877,HV019000
2879023,HV019022
2883692,HV019068
2883693,HV019069
2884127,HV019074
2884984,HV019078
2884985,HV019079
2887837,HV019100
2739524,HX018457
2821236,HX019215
2842810,HX019354
2842811,HX019355
2842812,HX019356
2842813,HX019357
2842893,HX019363
2845666,HX019397
2850140,HX019419
2850770,HX019427
2857856,HX019477
2858601,HX019484
2859250,HX019490
2859251,HX019491
2859255,HX019495
2859385,HX019498
2861045,HX019537
2861786,HX019543
2861787,HX019544
2861788,HX019545
2864366,HX019550
2865435,HX019561
2865461,HX019567
2865464,HX019570
2865917,HX019590
2868486,HX019636
2868516,HX019637
2869478,HX019640
2869479,HX019641
2869941,HX019644
2870706,HX019654
2871947,HX019671
2875085,HX019689
2876852,HX019718
2877986,HX019732
2878023,HX019734
2881613,HX019742
2881705,HX019745
2882332,HX019754
2883093,HX019760
2883236,HX019766
2884254,HX019781
2884255,HX019782
2884256,HX019783
2884257,HX019784
2884258,HX019785
2884260,HX019787
2884263,HX019790
2884264,HX019791
1822728,HZ009076
2742880,HZ015852
2839730,HZ016343
2840616,HZ016352
2849630,HZ016365
2853301,HZ016397
2853302,HZ016398
2854450,HZ016400
2862055,HZ016434
2878523,HZ016473
2879734,HZ016492
2888418,HZ016509
1633077,IA012790
1839761,IA014687
2878641,IA019961
2878642,IA019962
1725162,IB007885
1837961,IB008889
2166399,IB013382
2848363,IB015981
1749743,ID009165
2837921,ID019216
2838096,ID019224
2847082,ID019258
2847083,ID019259
2856325,ID019347
2856326,ID019348
2858343,ID019370
2859729,ID019387
2859781,ID019388
2859782,ID019389
2859783,ID019390
2860922,ID019409
2863860,ID019411
2863988,ID019418
2864605,ID019440
2866512,ID019446
2867467,ID019452
2867641,ID019473
2876027,ID019532
2881728,ID019562
2881845,ID019569
2881941,ID019570
2882467,ID019577
2883502,ID019584
2883515,ID019585
2883590,ID019587
2883596,ID019593
2884730,ID019600
2887381,ID019625
2891752,ID019671
2892030,ID019675
1709028,IU007924
1768296,IU008440
1769513,IU008503
2552835,IU013562
2552836,IU013563
2734995,IU015113
2839128,IU015577
2856116,IU015707
2857739,IU015721
2857740,IU015722
2861386,IU015742
2861387,IU015743
2861388,IU015744
2865533,IU015763
2867373,IU015770
2871041,IU015773
2872043,IU015780
2872044,IU015781
2875451,IU015800
2875452,IU015801
2875501,IU015816
2875502,IU015817
2158801,IW011207
2739076,IW015714
2838364,IW016757
2852331,IW016856
2853216,IW016862
2853490,IW016870
2853491,IW016871
2853492,IW016872
2854532,IW016878
2855187,IW016894
2855188,IW016895
2856706,IW016901
2862659,IW016915
2862934,IW016917
2866599,IW016973
2867449,IW016978
2867460,IW016989
2867461,IW016990
2867462,IW016991
2867465,IW016994
2877289,IW017073
2881616,IW017105
2881733,IW017110
2882574,IW017119
2882598,IW017120
2882599,IW017121
2888640,IW017161
2888641,IW017162
1728394,IY007024
2840080,IY015630
2852050,IY015767
2854357,IY015780
2854358,IY015781
2855759,IY015816
2855920,IY015819
2855959,IY015822
2859739,IY015850
2859834,IY015855
2860036,IY015859
2862638,IY015869
2863159,IY015872
2863160,IY015873
2863161,IY015874
2863382,IY015882
2870225,IY015943
2870226,IY015944
2870227,IY015945
2870953,IY015955
2875292,IY015961
2875293,IY015962
2875295,IY015963
2875768,IY015965
2876025,IY015968
2876084,IY015970
2879245,IY015982
2879745,IY015993
2879748,IY015996
2879751,IY015999
2880541,IY016011
2880542,IY016012
2880907,IY016014
2882225,IY016044
2882226,IY016045
2883403,IY016056
1750092,JD012239
1778274,JD012461
1669478,JE009178
1692946,KJ011728
1766001,KJ012195
2838642,KJ015206
2838704,KJ015207
2854001,KJ015253
2875248,KJ015334
2875401,KJ015335
2875550,KJ015343
2876457,KJ015350
2876643,KJ015354
2877915,KJ015361
2883891,KJ015379
2883923,KJ015381
2883942,KJ015382
2886641,KJ015389
1793334,MC007527
2181454,MC011543
2733412,MC016179
2758619,MC016406
2838323,MC016788
2839112,MC016807
2849001,MC016923
2851417,MC016963
2852134,MC016972
2853398,MC017006
2861319,MC017044
2865146,MC017070
2866576,MC017097
2868067,MC017107
2868074,MC017114
2868077,MC017117
2868147,MC017122
2868470,MC017131
2868471,MC017132
2876127,MC017180
2880056,MC017193
1709377,MF004887
1778825,MF005335
1782332,NJ007330
2154930,NP012182
2847631,NP017654
2850894,NP017680
2856566,NP017695
2858635,NP017703
2860019,NP017715
2864918,NP017751
2865108,NP017754
2867131,NP017771
2867132,NP017772
2867133,NP017773
2868385,NP017786
2869415,NP017791
2873171,NP017793
2874236,NP017810
2875370,NP017823
2879616,NP017831
2879619,NP017834
2884988,NP017857
2850231,NU024640
2852060,NU024667
2856968,NU024684
2860816,NU024747
2861590,NU024749
2861665,NU024752
2861666,NU024753
2863324,NU024767
2863325,NU024768
2863327,NU024770
2863328,NU024771
2866147,NU024780
2873608,NU024794
2879572,NU024795
2880040,NU024798
2884108,NU024829
2886720,NU024844
2888996,NU024857
2888997,NU024858
2888998,NU024859
2888999,NU024860
2889000,NU024861
2889001,NU024862
2889002,NU024863
2889003,NU024864
2889004,NU024865
2889005,NU024866
2745234,OU005135
2842224,OU006218
2842713,OU006225
2852454,OU006330
2852884,OU006335
2852885,OU006336
2852886,OU006337
2852887,OU006338
2859057,OU006394
2860300,OU006409
2860509,OU006423
2862702,OU006458
2862703,OU006459
2862706,OU006462
2862869,OU006489
2863085,OU006498
2863087,OU006500
2865382,OU006524
2866236,OU006553
2866237,OU006554
2866859,OU006574
2867987,OU006591
2867988,OU006592
2867989,OU006593
2867990,OU006594
2867991,OU006595
2867992,OU006596
2867993,OU006597
2867994,OU006598
2867995,OU006599
2871772,OU006619
2871773,OU006620
2874459,OU006706
2874481,OU006709
2875669,OU006715
2875670,OU006716
2875906,OU006734
2876200,OU006752
2876202,OU006754
2876206,OU006758
2877629,OU006786
2883762,OU006812
2883905,OU006815
2889086,OU006887
2889102,OU006891
2889259,OU006899
1589527,OW003085
1777219,OW003710
1824382,OW003897
2842824,OW007563
2842990,OW007564
2856448,OW007594
2856916,OW007597
2866800,OW007620
2866801,OW007621
2873975,OW007662
2875041,OW007663
2879587,OW007665
2881480,OW007669
2883981,OW007681
2888475,OW007709
2888703,OW007720
1847190,OZ008325
2744016,OZ015232
2751765,OZ015326
2840052,OZ015917
2850090,OZ015956
2850955,OZ015970
2850956,OZ015971
2850957,OZ015972
2850958,OZ015973
2850960,OZ015975
2850961,OZ015976
2850962,OZ015977
2850963,OZ015978
2851556,OZ015988
2853482,OZ016016
2865011,OZ016035
2868469,OZ016044
2868597,OZ016045
2869470,OZ016061
2869471,OZ016062
2869826,OZ016067
2870001,OZ016072
2870042,OZ016075
2870929,OZ016079
2870930,OZ016080
2871145,OZ016084
2873356,OZ016102
2876149,OZ016124
2839176,PA020030
2843594,PA020066
2849866,PA020084
2853869,PA020101
2857005,PA020109
2857006,PA020110
2857007,PA020111
2857014,PA020112
2880528,PA020146
2881269,PA020148
1744788,PF014486
2768488,PF021098
2840335,PF021493
2841026,PF021522
2878989,PF021600
2878991,PF021601
2885147,PF021630
2885364,PF021637
1691939,PG016078
2695247,PG025340
2741446,PG025748
2743047,PG025792
2745294,PG025847
2753737,PG026051
2846106,PG027309
2851775,PG027380
2851776,PG027381
2851780,PG027385
2853104,PG027405
2853105,PG027406
2853526,PG027426
2855763,PG027449
2856564,PG027456
2857772,PG027468
2865926,PG027507
2866703,PG027517
2866704,PG027518
2866706,PG027520
2866707,PG027521
2868103,PG027564
2868104,PG027565
2870781,PG027630
2870794,PG027632
2872246,PG027654
2877393,PG027719
2877510,PG027721
2878365,PG027731
2878720,PG027748
2881661,PG027804
2881801,PG027808
2884042,PG027817
2885191,PG027842
2885192,PG027843
2885198,PG027849
2885328,PG027855
2886256,PG027874
2886257,PG027875
2886258,PG027876
2886260,PG027878
2886261,PG027879
2886262,PG027880
2886263,PG027881
2886264,PG027882
2886265,PG027883
2886266,PG027884
2886355,PG027885
2886356,PG027886
2886357,PG027887
2886358,PG027888
2886359,PG027889
2886371,PG027901
2887944,PG027940
2890126,PG027981
2890380,PG028001
2890381,PG028002
1723200,PH015175
2861217,PH018373
2861218,PH018374
2864580,PH018378
2864610,PH018380
2866292,PH018387
2866293,PH018388
2866294,PH018389
2866295,PH018390
2866300,PH018395
2866303,PH018398
2867305,PH018405
2876748,PH018410
2887996,PH018440
1648512,PI014403
2732016,PI021677
2732017,PI021678
2835243,PI022139
2851981,PI022257
2853101,PI022263
2853845,PI022266
2857569,PI022277
2857654,PI022290
2875365,PI022338
2880219,PI022356
2887212,PI022386
2887213,PI022387
2887214,PI022388
1816357,PJ017268
2881443,PN010644
2840190,PO020188
2855197,PO020203
2861850,PO020229
2861852,PO020231
2875479,PO020259
2884902,PP007848
1783603,PR013292
2761121,PX013085
2795280,PX013266
2843902,PX013644
2845359,PX013668
2849863,PX013712
2850436,PX013715
2850437,PX013716
2850644,PX013729
2850645,PX013730
2861059,PX013778
2861450,PX013791
2861740,PX013800
2871701,PX013825
2872144,PX013843
2873331,PX013865
1652670,PY016594
2855420,PY021215
2855421,PY021216
2856805,PY021222
2858337,PY021246
2874380,PY021265
2887462,PY021279
2887841,PY021280
1739669,PZ018214
2165276,PZ022635
2842346,PZ028550
2853841,PZ028582
2872500,PZ028635
2883848,PZ028673
2884608,PZ028682
2864603,RA014193
1732149,RF001242
1827946,RF001966
2176420,RF004741
1689288,RG000993
1766153,RG001798
1828513,RG002391
1829227,RG002406
1727318,RH001372
1741347,RH001529
1762331,RI001332
2839731,RI007262
2859702,RI007321
2859705,RI007324
2859851,RI007325
2861904,RI007341
2871140,RI007382
2871524,RI007384
2871525,RI007385
2871832,RI007389
2871937,RI007394
2871939,RI007396
2872267,RI007402
2872268,RI007403
2876318,RI007412
2878451,RI007436
2878452,RI007437
2878453,RI007438
2878454,RI007439
2878455,RI007440
2879681,RI007462
2879685,RI007466
2880408,RI007470
2881380,RI007474
2882882,RI007486
2882883,RI007487
2882884,RI007488
1739090,RP001307
1639775,RT000411
1727469,RT001187
2744790,RT010514
2750694,RT010557
2793486,RT010972
2793494,RT010980
2793566,RT010982
2834734,RT011341
2843450,RT011463
2844423,RT011468
2849928,RT011549
2855102,RT011571
2855103,RT011572
2857125,RT011590
2858541,RT011628
2858818,RT011633
2858820,RT011635
2858821,RT011636
2858822,RT011637
2858848,RT011642
2858868,RT011643
2858869,RT011644
2858870,RT011645
2858986,RT011651
2860991,RT011655
2860992,RT011656
2862427,RT011670
2865761,RT011697
2866664,RT011710
2866666,RT011712
2867295,RT011716
2867637,RT011726
2875981,RT011762
2880243,RT011817
2880244,RT011818
2880245,RT011819
2880984,RT011834
2881097,RT011835
2882181,RT011844
2882840,RT011866
2882841,RT011867
2882842,RT011868
2882843,RT011869
2882963,RT011876
2883270,RT011888
2884646,RT011894
2884913,RT011897
2884964,RT011904
2884968,RT011908
2884969,RT011909
2887617,RT011919
2888591,RT011924
1827680,RU001440
2851973,RU008624
2863296,RU008658
2863297,RU008659
2863299,RU008661
2863300,RU008662
2881944,RU008734
1776256,RV001039
2750908,RV007552
2856811,RV008195
2857309,RV008198
2861614,RV008218
2861615,RV008219
2861616,RV008220
2861617,RV008221
2861618,RV008222
2861622,RV008226
2861623,RV008227
2861669,RV008228
2861670,RV008229
2864436,RV008241
2864441,RV008246
2865154,RV008254
2870256,RV008273
2870820,RV008274
2870971,RV008289
2871826,RV008293
2873407,RV008310
2874930,RV008315
2875132,RV008321
2875470,RV008324
2880734,RV008358
2880735,RV008359
2880736,RV008360
2880737,RV008361
2882600,RV008374
2882601,RV008375
2883117,RV008383
2883228,RV008388
2887563,RV008415
2888286,RV008424
1681443,RX000235
2779716,RX008480
2841236,RX008856
2851656,RX008899
2854646,RX008908
2863562,RX008945
2864504,RX008950
2865168,RX008954
2866997,RX008970
2871312,RX008984
2871314,RX008986
2871419,RX008992
2881261,RX009017
2883845,RX009025
2884138,RX009030
2886956,RX009069
2782280,RY011121
2848234,RY011724
2851179,RY011776
2856605,RY011788
2859081,RY011810
2859082,RY011811
2861376,RY011821
2862095,RY011831
2862096,RY011832
2864083,RY011861
2864084,RY011862
2864086,RY011864
2864089,RY011867
2864092,RY011870
2873375,RY011918
2875474,RY011926
2878964,RY011947
2884019,RY011977
1751592,RZ000648
1829482,RZ001101
2734252,RZ006257
2849347,RZ006982
2854677,RZ007024
2854769,RZ007027
2857761,RZ007047
2860224,RZ007067
2863502,RZ007077
2868206,RZ007081
2869371,RZ007088
2869372,RZ007089
2874623,RZ007116
2877735,RZ007136
2877736,RZ007137
2882458,RZ007166
2882766,RZ007168
2890127,RZ007192
2752371,SD014778
2752372,SD014779
2752376,SD014783
2752439,SD014791
2752442,SD014794
2837480,SD015238
2838929,SD015254
2845705,SD015277
2855683,SD015351
2862918,SD015383
2862957,SD015384
2864285,SD015389
2864286,SD015390
2864897,SD015397
2876283,SD015426
2877818,SD015437
2877850,SD015441
2877851,SD015442
2877852,SD015443
2877888,SD015444
2877996,SD015458
2877997,SD015459
2877998,SD015460
2888864,SD015473
1735463,SF011734
1699743,SR024880
1712235,SR024970
2844307,SU015976
2849550,SU015996
2849739,SU016004
2854535,SU016019
2855939,SU016034
2860628,SU016070
2860750,SU016074
2860751,SU016075
2860752,SU016076
2860753,SU016077
2860755,SU016079
2860757,SU016081
2860758,SU016082
2860759,SU016083
2878194,SU016172
2878593,SU016177
2883425,SU016214
2883790,SU016220
2883791,SU016221
2883792,SU016222
2883794,SU016224
2884126,SU016242
2884278,SU016243
2884898,SU016251
2887292,SU016258
1713596,SV003510
1819200,SV004202
1687615,TM014662
2857614,TM023801
2860949,TM023824
2861577,TM023834
2888258,TM023892
2704615,TP011014
2844660,TP011435
2844661,TP011436
2846007,TP011440
2856608,TP011475
2856609,TP011476
2857139,TP011482
2874541,TP011520
2877312,TP011522
1842108,TU020061
1842114,TU020067
2749171,TU033130
2755970,TU033213
2809033,TU033843
2843942,TU034408
2844677,TU034428
2848226,TU034510
2851509,TU034560
2851510,TU034561
2851762,TU034565
2852840,TU034597
2856985,TU034671
2857448,TU034690
2858309,TU034692
2859120,TU034704
2859122,TU034706
2862973,TU034745
2864314,TU034764
2864400,TU034772
2864401,TU034773
2864402,TU034774
2866254,TU034804
2866274,TU034809
2866440,TU034822
2867165,TU034831
2867166,TU034832
2867167,TU034833
2867170,TU034836
2873697,TU034888
2873881,TU034894
2874767,TU034927
2874768,TU034928
2874824,TU034932
2874825,TU034933
2874826,TU034934
2874834,TU034942
2878293,TU034979
2883090,TU035051
2883102,TU035052
2883103,TU035053
2883843,TU035061
2886736,TU035087
2889113,TU035095
2891574,TU035136
1600583,TV004428
2807835,TW011409
2807836,TW011410
2843729,TW011796
2847059,TW011827
2852676,TW011860
2856587,TW011890
2860542,TW011946
2865313,TW011967
2865498,TW011972
2867025,TW011992
2870813,TW012047
2873546,TW012055
2873548,TW012057
2873549,TW012058
2873550,TW012059
2873551,TW012060
2875835,TW012095
2875836,TW012096
2875837,TW012097
2875841,TW012101
2876374,TW012113
2877507,TW012138
2878092,TW012151
2881630,TW012171
2883100,TW012181
2883253,TW012182
2883705,TW012187
2884652,TW012192
2884653,TW012193
2884674,TW012195
2884770,TW012196
2884894,TW012197
2885157,TW012201
2885159,TW012203
2885307,TW012208
2749565,VM005490
2794241,VM005867
2838292,VM006238
2845005,VM006279
2853164,VM006352
2858604,VM006388
2859028,VM006402
2860677,VM006430
2860679,VM006432
2860680,VM006433
2860681,VM006434
2860682,VM006435
2864265,VM006480
2865553,VM006489
2865714,VM006497
2865715,VM006498
2865716,VM006499
2865717,VM006500
2865718,VM006501
2865722,VM006505
2872795,VM006554
2873392,VM006558
2873393,VM006559
2874502,VM006560
2874503,VM006561
2874504,VM006562
2877295,VM006581
2878083,VM006595
2878276,VM006598
2878277,VM006599
2184139,VN000975
2839783,VO004161
2854423,VO004260
2857687,VO004290
2866140,VO004314
2866257,VO004316
2869769,VO004324
2872415,VO004342
2876189,VO004356
2745442,VR003992
2745443,VR003993
2745448,VR003998
2745449,VR003999
2853782,VR004349
2861969,VR004368
2874532,VR004401
2874533,VR004402
2876392,VR004409
2876393,VR004410
2876394,VR004411
2876395,VR004412
2876888,VR004420
2882188,VR004431
2725055,VU006141
2840053,VU006980
2851053,VU007090
2851054,VU007091
2852978,VU007100
2853002,VU007109
2863181,VU007140
2863189,VU007148
2863192,VU007150
2863399,VU007153
2865364,VU007176
2870888,VU007219
2870900,VU007221
2877210,VU007269
2881562,VU007313
2881746,VU007320
2882147,VU007343
2882148,VU007344
2882149,VU007345
2883194,VU007367
2883752,VU007375
2886226,VU007413
2889600,VU007444
2740414,VX005850
2842968,VX006908
2842969,VX006909
2846955,VX006941
2857148,VX007012
2859178,VX007032
2859293,VX007035
2871301,VX007036
2873388,VX007066
2880084,VX007102
2880135,VX007114
2880286,VX007132
2880287,VX007133
2880291,VX007137
2882812,VX007158
2882972,VX007164
2886953,VX007218
2888341,VX007227
2888592,VX007232
2890559,VX007297
2890561,VX007299
2890562,VX007300
2890695,VX007312
2890696,VX007313
2890715,VX007319
1827401,WA007491
2804463,WA011131
2853564,WA011400
2853864,WA011403
2857863,WA011420
2860132,WA011441
2865975,WA011471
2866116,WA011474
2866196,WA011475
2866692,WA011492
2866735,WA011494
2873602,WA011512
2879825,WA011541
2879826,WA011542
2879829,WA011545
2880724,WA011558
1758698,WB020147
1762712,WB020155
1773464,WB020223
2742545,WB029190
2800943,WB029812
2850358,WB030221
2850359,WB030222
2850360,WB030223
2853137,WB030273
2854927,WB030288
2854936,WB030290
2855790,WB030304
2860182,WB030321
2861941,WB030339
2861985,WB030341
2861986,WB030342
2861987,WB030343
2862044,WB030349
2862045,WB030350
2862087,WB030351
2863437,WB030386
2863461,WB030387
2866635,WB030414
2867284,WB030443
2868342,WB030447
2870575,WB030477
2870865,WB030480
2873721,WB030509
2876339,WB030516
2876577,WB030526
2876578,WB030527
2876579,WB030528
2876838,WB030533
2876842,WB030537
2886652,WB030556
2888565,WB030578
1809066,WJ002899
1766387,WN002720
2874003,WN007761
2879390,WN007767
2879391,WN007768
1674312,WO001826
1644838,WP001218
2743090,WP008891
2823847,WP009403
2844402,WP009500
2852987,WP009559
2853612,WP009567
2853984,WP009582
2858365,WP009610
2858473,WP009612
2859872,WP009617
2862171,WP009639
2868714,WP009681
2870398,WP009705
2879452,WP009741
2879453,WP009742
2880124,WP009747
2881198,WP009759
2881876,WP009776
2842985,WU004955
2848452,WU004982
2848636,WU004989
2848638,WU004991
2852877,WU005023
2853703,WU005027
2854510,WU005032
2854511,WU005033
2860047,WU005063
2860462,WU005075
2860930,WU005080
2860940,WU005088
2863709,WU005094
2866554,WU005101
2873629,WU005170
2875398,WU005186
2875576,WU005188
2877947,WU005212
2878288,WU005213
2879154,WU005230
2879772,WU005237
2880854,WU005242
2885491,WU005248
2885492,WU005249
2859741,WV000412
2855378,WZ085933
2855501,WZ085972
2855503,WZ085974
2855601,WZ085993
2855602,WZ085994
2855603,WZ085995
2855605,WZ085997
2855606,WZ085998
2855607,WZ085999
2855608,WZ086000
2855609,WZ086001
2855610,WZ086002
2855611,WZ086003
2862530,WZ086021
2862555,WZ086040
2862563,WZ086044
2862564,WZ086045
2862570,WZ086049
2863739,WZ086052
2863742,WZ086055
2864197,WZ086081
2864199,WZ086083
2864200,WZ086084
2864205,WZ086089
2864206,WZ086090
2864222,WZ086091
2864223,WZ086092
2875403,WZ086115
2876665,WZ086135
2880841,WZ086145
2880842,WZ086146
2880843,WZ086147
2880844,WZ086148
2880873,WZ086158
2880874,WZ086159
2880915,WZ086185
2880918,WZ086188
2880921,WZ086191
2882090,WZ086244
2882092,WZ086246
2882095,WZ086249
2882096,WZ086250
2882102,WZ086256
2882108,WZ086262
2882110,WZ086264
2839005,XA006947
2840738,XA006962
2840739,XA006963
2845960,XA006981
2845961,XA006982
2849516,XA007025
2849518,XA007027
2850038,XA007036
2852570,XA007043
2854902,XA007070
2856186,XA007104
2856244,XA007110
2859354,XA007161
2873840,XA007209
2879157,XA007215
2879181,XA007219
2879586,XA007227
2881493,XA007253
2883773,XA007272
2883774,XA007273
2883776,XA007275
2884060,XA007277
2886564,XA007298
2887096,XA007300
2730811,XB004614
2850690,XB005478
2850863,XB005481
2850977,XB005488
2857433,XB005523
2858409,XB005526
2868397,XB005571
2868749,XB005577
2869880,XB005580
2874413,XB005611
2875008,XB005626
2782690,XG004806
2849096,XG005151
2849097,XG005152
2850461,XG005169
2853610,XG005179
2858743,XG005196
2859548,XG005207
2864462,XG005218
2865987,XG005231
2866934,XG005240
2866935,XG005241
2870651,XG005289
2870652,XG005290
2871112,XG005292
2872371,XG005299
2881276,XG005350
2881278,XG005352
2881280,XG005354
2881367,XG005358
2888424,XG005405
2748314,XH005552
2752547,XH005647
2842622,XH006389
2842644,XH006393
2843331,XH006416
2852017,XH006517
2854884,XH006530
2854887,XH006533
2856091,XH006542
2856611,XH006546
2860173,XH006571
2861247,XH006579
2861313,XH006591
2861314,XH006592
2861953,XH006602
2861975,XH006604
2861976,XH006605
2861978,XH006607
2864997,XH006637
2865042,XH006645
2865066,XH006650
2865211,XH006662
2866910,XH006678
2868003,XH006686
2868004,XH006687
2868005,XH006688
2868007,XH006690
2868014,XH006697
2873455,XH006723
2875127,XH006740
2875130,XH006743
2875465,XH006753
2878538,XH006782
2878539,XH006783
2883362,XH006809
2883850,XH006810
2884808,XH006816
2886689,XH006842
2886705,XH006843
2886707,XH006845
2887540,XH006922
2731725,XI004975
2733751,XI004999
2734613,XI005014
2756204,XI005191
2839260,XI005764
2845926,XI005844
2851946,XI005878
2851947,XI005879
2851948,XI005880
2854684,XI005884
2856469,XI005901
2856470,XI005902
2856471,XI005903
2856576,XI005904
2858286,XI005931
2870468,XI006001
2870469,XI006002
2871962,XI006018
2871965,XI006021
2872668,XI006031
2872670,XI006033
2873163,XI006042
2873236,XI006044
2876030,XI006056
2876139,XI006060
2876257,XI006064
2877015,XI006074
2879129,XI006081
2883172,XI006111
2883700,XI006115
2884410,XI006127
2890086,XI006138
2179362,XJ000659
2740443,XJ004493
2746955,XJ004543
2841152,XJ005094
2841294,XJ005098
2850814,XJ005143
2851900,XJ005144
2854396,XJ005173
2855544,XJ005183
2860910,XJ005214
2860911,XJ005215
2860912,XJ005216
2860913,XJ005217
2864403,XJ005223
